business_date,country_code,location_id,location_name,unit_id,unit_name,transaction_id,transaction_line_id,transaction_completed_ts,product_id,product_name,product_category,is_combo,quantity,gross_sales,discount_amount,tax_amount,discount_type,discount_name,line_status,is_priced_product,is_kitchen_instruction,source_sequence,source_update_ts,extraction_ts,source_file_name
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001827,T0000001827-002,2026-01-05T10:45:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.26,0.59,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T10:50:00+00:00,2026-01-05T12:45:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001828,T0000001828-001,2026-01-05T18:34:00+00:00,P006,Bottled Water,Cold Drinks,True,1,2.4,0.24,0.43,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T18:39:00+00:00,2026-01-05T20:34:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001828,T0000001828-002,2026-01-05T18:34:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.76,1.37,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T18:39:00+00:00,2026-01-05T20:34:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001828,T0000001828-003,2026-01-05T18:34:00+00:00,K002,With Ice,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-05T18:39:00+00:00,2026-01-05T20:34:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001829,T0000001829-001,2026-01-05T19:45:00+00:00,P007,Croissant,Bakery,False,3,8.85,1.33,1.5,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T19:50:00+00:00,2026-01-05T21:45:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001829,T0000001829-002,2026-01-05T19:45:00+00:00,P004,Breakfast Combo,Combo,True,1,8.9,1.33,1.51,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T19:50:00+00:00,2026-01-05T21:45:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001830,T0000001830-001,2026-01-05T21:51:00+00:00,P007,Croissant,Bakery,False,1,2.95,0.3,0.53,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T21:56:00+00:00,2026-01-05T23:51:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001831,T0000001831-001,2026-01-05T06:27:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.97,1.11,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T06:32:00+00:00,2026-01-05T08:27:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001831,T0000001831-002,2026-01-05T06:27:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.36,0.41,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T06:32:00+00:00,2026-01-05T08:27:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001831,T0000001831-003,2026-01-05T06:27:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,0.96,1.09,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T06:32:00+00:00,2026-01-05T08:27:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001832,T0000001832-001,2026-01-05T15:21:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.76,1.37,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T15:26:00+00:00,2026-01-05T17:21:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001833,T0000001833-001,2026-01-05T19:40:00+00:00,P005,Vegan Wrap,Food,False,1,5.8,0.58,1.04,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T19:45:00+00:00,2026-01-05T21:40:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001833,T0000001833-002,2026-01-05T19:40:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.32,0.58,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T19:45:00+00:00,2026-01-05T21:40:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001833,T0000001833-003,2026-01-05T19:40:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.32,0.58,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T19:45:00+00:00,2026-01-05T21:40:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001834,T0000001834-001,2026-01-05T14:51:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.71,1.94,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T14:56:00+00:00,2026-01-05T16:51:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001834,T0000001834-002,2026-01-05T14:51:00+00:00,P007,Croissant,Bakery,False,1,2.95,0.44,0.5,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T14:56:00+00:00,2026-01-05T16:51:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001835,T0000001835-001,2026-01-05T17:01:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.0,1.52,NONE,No Discount,completed,True,False,1,2026-01-05T17:06:00+00:00,2026-01-05T19:01:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001835,T0000001835-002,2026-01-05T17:01:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,0.0,2.6,NONE,No Discount,completed,True,False,1,2026-01-05T17:06:00+00:00,2026-01-05T19:01:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001836,T0000001836-001,2026-01-05T08:54:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.61,1.4,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T08:59:00+00:00,2026-01-05T10:54:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001836,T0000001836-002,2026-01-05T08:54:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.3,0.7,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T08:59:00+00:00,2026-01-05T10:54:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001837,T0000001837-001,2026-01-05T18:57:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,1.04,2.39,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T19:02:00+00:00,2026-01-05T20:57:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001838,T0000001838-001,2026-01-05T15:32:00+00:00,P005,Vegan Wrap,Food,False,1,5.8,0.0,1.16,NONE,No Discount,completed,True,False,1,2026-01-05T15:37:00+00:00,2026-01-05T17:32:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001838,T0000001838-002,2026-01-05T15:32:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.0,1.3,NONE,No Discount,completed,True,False,1,2026-01-05T15:37:00+00:00,2026-01-05T17:32:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,DE,LOC003,DE Airport Terminal 2,LOC003-U02,Bakery,T0000001838,T0000001838-003,2026-01-05T15:32:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-05T15:37:00+00:00,2026-01-05T17:32:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001839,T0000001839-001,2026-01-05T10:48:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-05T10:53:00+00:00,2026-01-05T12:48:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001840,T0000001840-001,2026-01-05T06:30:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,1.42,3.28,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T06:35:00+00:00,2026-01-05T08:30:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001840,T0000001840-002,2026-01-05T06:30:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,1.42,3.28,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T06:35:00+00:00,2026-01-05T08:30:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001840,T0000001840-003,2026-01-05T06:30:00+00:00,P006,Bottled Water,Cold Drinks,False,3,7.2,0.58,1.32,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T06:35:00+00:00,2026-01-05T08:30:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001841,T0000001841-001,2026-01-05T07:30:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,2.4,1.44,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T07:35:00+00:00,2026-01-05T09:30:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001842,T0000001842-001,2026-01-05T16:15:00+00:00,P006,Bottled Water,Cold Drinks,False,3,7.2,1.08,1.22,PROMO,Breakfast Combo Promo,cancelled,True,False,1,2026-01-05T16:20:00+00:00,2026-01-05T18:15:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001843,T0000001843-001,2026-01-05T20:24:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,LOYALTY,Loyalty App Offer,completed,False,True,1,2026-01-05T20:29:00+00:00,2026-01-05T22:24:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001844,T0000001844-001,2026-01-05T22:44:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.14,1.29,PROMO,Breakfast Combo Promo,returned,True,False,1,2026-01-05T22:49:00+00:00,2026-01-06T00:44:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001844,T0000001844-002,2026-01-05T22:44:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,1.95,2.21,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T22:49:00+00:00,2026-01-06T00:44:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001845,T0000001845-001,2026-01-05T07:22:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.71,1.94,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T07:27:00+00:00,2026-01-05T09:22:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001845,T0000001845-002,2026-01-05T07:22:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,1.44,1.63,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T07:27:00+00:00,2026-01-05T09:22:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001846,T0000001846-001,2026-01-05T18:06:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,0.64,1.15,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T18:11:00+00:00,2026-01-05T20:06:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001847,T0000001847-001,2026-01-05T07:29:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,1.74,1.97,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T07:34:00+00:00,2026-01-05T09:29:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001847,T0000001847-002,2026-01-05T07:29:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.48,0.54,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T07:34:00+00:00,2026-01-05T09:29:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001848,T0000001848-001,2026-01-05T19:06:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.24,0.43,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T19:11:00+00:00,2026-01-05T21:06:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001848,T0000001848-002,2026-01-05T19:06:00+00:00,P004,Breakfast Combo,Combo,True,1,8.9,0.89,1.6,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T19:11:00+00:00,2026-01-05T21:06:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001848,T0000001848-003,2026-01-05T19:06:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.65,1.17,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T19:11:00+00:00,2026-01-05T21:06:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001849,T0000001849-001,2026-01-05T07:04:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.6,0.36,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T07:09:00+00:00,2026-01-05T09:04:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001849,T0000001849-002,2026-01-05T07:04:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.6,0.36,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T07:09:00+00:00,2026-01-05T09:04:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001850,T0000001850-001,2026-01-05T17:50:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,0.93,2.13,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T17:55:00+00:00,2026-01-05T19:50:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001850,T0000001850-002,2026-01-05T17:50:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,0.91,2.1,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T17:55:00+00:00,2026-01-05T19:50:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001851,T0000001851-001,2026-01-05T10:25:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.48,0.86,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-05T10:30:00+00:00,2026-01-05T12:25:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001852,T0000001852-001,2026-01-05T17:35:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,1.6,0.96,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T17:40:00+00:00,2026-01-05T19:35:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001852,T0000001852-002,2026-01-05T17:35:00+00:00,K002,With Ice,Kitchen Instruction,False,1,0.0,0.0,0.0,WASTE,End of Day Markdown,completed,False,True,1,2026-01-05T17:40:00+00:00,2026-01-05T19:35:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001853,T0000001853-001,2026-01-05T12:11:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-05T12:16:00+00:00,2026-01-05T14:11:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001853,T0000001853-002,2026-01-05T12:11:00+00:00,K003,Extra Hot,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-05T12:16:00+00:00,2026-01-05T14:11:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001854,T0000001854-001,2026-01-05T07:56:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,4.0,4.54,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T08:01:00+00:00,2026-01-05T09:56:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001854,T0000001854-002,2026-01-05T07:56:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.14,1.29,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T08:01:00+00:00,2026-01-05T09:56:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001854,T0000001854-003,2026-01-05T07:56:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.14,1.29,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T08:01:00+00:00,2026-01-05T09:56:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001855,T0000001855-001,2026-01-05T18:20:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,NONE,No Discount,completed,False,True,1,2026-01-05T18:25:00+00:00,2026-01-05T20:20:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001855,T0000001855-002,2026-01-05T18:20:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,0.0,1.28,NONE,No Discount,completed,True,False,1,2026-01-05T18:25:00+00:00,2026-01-05T20:20:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001855,T0000001855-003,2026-01-05T18:20:00+00:00,P007,Croissant,Bakery,False,2,5.9,0.0,1.18,NONE,No Discount,completed,True,False,1,2026-01-05T18:25:00+00:00,2026-01-05T20:20:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001856,T0000001856-001,2026-01-05T06:14:00+00:00,P007,Croissant,Bakery,False,1,2.95,0.44,0.5,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T06:19:00+00:00,2026-01-05T08:14:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001856,T0000001856-002,2026-01-05T06:14:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,2.92,3.31,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T06:19:00+00:00,2026-01-05T08:14:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,CZ,LOC017,CZ Airport Terminal 2,LOC017-U02,Express Kiosk,T0000001856,T0000001856-003,2026-01-05T06:14:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,PROMO,Breakfast Combo Promo,completed,False,True,1,2026-01-05T06:19:00+00:00,2026-01-05T08:14:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001857,T0000001857-001,2026-01-05T17:09:00+00:00,P002,Americano,Hot Drinks,False,1,3.2,0.48,0.54,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T17:14:00+00:00,2026-01-05T19:09:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001857,T0000001857-002,2026-01-05T17:09:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,2.67,3.03,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T17:14:00+00:00,2026-01-05T19:09:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001858,T0000001858-001,2026-01-05T07:05:00+00:00,P005,Vegan Wrap,Food,True,3,17.4,4.35,2.61,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T07:10:00+00:00,2026-01-05T09:05:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001858,T0000001858-002,2026-01-05T07:05:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,1.2,0.72,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T07:10:00+00:00,2026-01-05T09:05:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001858,T0000001858-003,2026-01-05T07:05:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,2.85,1.71,WASTE,End of Day Markdown,completed,True,False,1,2026-01-05T07:10:00+00:00,2026-01-05T09:05:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001859,T0000001859-001,2026-01-05T10:53:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.71,1.94,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T10:58:00+00:00,2026-01-05T12:53:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001859,T0000001859-002,2026-01-05T10:53:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.14,1.29,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T10:58:00+00:00,2026-01-05T12:53:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001860,T0000001860-001,2026-01-05T20:27:00+00:00,K003,Extra Hot,Kitchen Instruction,False,1,0.0,0.0,0.0,LOYALTY,Loyalty App Offer,completed,False,True,1,2026-01-05T20:32:00+00:00,2026-01-05T22:27:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001860,T0000001860-002,2026-01-05T20:27:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.52,1.2,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T20:32:00+00:00,2026-01-05T22:27:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001860,T0000001860-003,2026-01-05T20:27:00+00:00,P007,Croissant,Bakery,False,2,5.9,0.47,1.09,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T20:32:00+00:00,2026-01-05T22:27:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001861,T0000001861-001,2026-01-05T19:23:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.72,0.82,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T19:28:00+00:00,2026-01-05T21:23:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001862,T0000001862-001,2026-01-05T22:36:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,0.96,1.09,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T22:41:00+00:00,2026-01-06T00:36:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001862,T0000001862-002,2026-01-05T22:36:00+00:00,P007,Croissant,Bakery,False,2,5.9,0.89,1.0,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-05T22:41:00+00:00,2026-01-06T00:36:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001863,T0000001863-001,2026-01-05T16:04:00+00:00,P006,Bottled Water,Cold Drinks,False,3,7.2,0.58,1.32,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T16:09:00+00:00,2026-01-05T18:04:00+00:00,oracle_sales_2026-01-05_run_01.csv
2026-01-05,SG,LOC026,SG Airport Terminal 1,LOC026-U01,Coffee Bar,T0000001863,T0000001863-002,2026-01-05T16:04:00+00:00,P007,Croissant,Bakery,False,3,8.85,0.71,1.63,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-05T16:09:00+00:00,2026-01-05T18:04:00+00:00,oracle_sales_2026-01-05_run_01.csv
